order_id,order_status,order_purchase_timestamp,order_approved_timestamp,order_delivered_carrier_timestamp,order_estimated_delivery_date,order_delivered_customer_timestamp,customer_id
6d767b82-64c6-4eb6-9f58-79a4ecb0a1a3,shipped,2023-07-02 17:21:18.300594,2023-07-04 03:01:56.300594,2023-07-05 03:05:48.300594,2023-07-15,,98
aa2ce9ca-17de-4589-9c08-07c2df76bf88,delivered,2023-02-16 04:05:34.286956,2023-02-17 10:52:17.286956,2023-02-19 02:46:26.286956,2023-02-23,2023-02-21 01:06:37.286956,88
063598d5-1b27-4807-a2d7-b43c966256b2,delivered,2023-02-24 09:26:26.252801,2023-02-26 05:27:50.252801,2023-02-27 00:53:14.252801,2023-03-08,2023-03-01 12:10:20.252801,3
b3b0aa66-2f24-4d78-8fce-0213bebbf9b7,delivered,2022-11-20 02:10:53.617792,2022-11-22 04:11:01.617792,2022-11-23 20:46:19.617792,2022-12-03,2022-11-28 03:17:51.617792,74
b47c74c9-b547-447e-a6f4-3bda734d701d,delivered,2023-08-21 15:37:07.960668,2023-08-23 20:16:38.960668,2023-08-24 06:21:08.960668,2023-09-01,2023-08-26 10:08:53.960668,88
9e970f65-c4b6-4eb6-9d8d-0b57d21ba003,delivered,2022-02-11 04:24:22.245543,2022-02-12 04:32:01.245543,2022-02-13 03:20:57.245543,2022-02-21,2022-02-17 13:18:54.245543,26
0dd0bbef-42a2-4bb4-b946-a0ce0cecbea6,delivered,2023-02-12 20:38:46.615311,2023-02-12 23:47:08.615311,2023-02-14 16:48:41.615311,2023-02-26,2023-02-18 12:18:08.615311,86
0e51dbc8-58ac-4247-bc78-2a5c4e4b92cd,delivered,2023-06-10 07:11:52.847113,2023-06-12 06:54:37.847113,2023-06-14 05:55:40.847113,2023-06-19,2023-06-17 08:15:39.847113,93
cab2debc-cff1-40e0-8e36-9792cc509be9,delivered,2023-03-20 12:47:08.291344,2023-03-21 03:13:51.291344,2023-03-21 18:59:25.291344,2023-04-03,2023-03-24 00:21:23.291344,53
651b7c00-68d3-41fb-a174-08818683185b,delivered,2022-07-02 19:50:03.986186,2022-07-03 06:08:23.986186,2022-07-03 23:53:22.986186,2022-07-11,2022-07-07 15:40:50.986186,73
82d66de7-5bad-4b14-9c67-c0d4211f5a04,delivered,2023-05-31 00:39:48.493379,2023-05-31 22:06:00.493379,2023-06-01 20:28:35.493379,2023-06-12,2023-06-03 17:18:07.493379,84
a6c696fe-92c5-4404-9483-dd2846410854,delivered,2022-12-08 22:16:48.450869,2022-12-10 03:51:44.450869,2022-12-10 15:37:34.450869,2022-12-22,2022-12-14 22:10:43.450869,92
68251cd7-2936-45e3-b23e-7c6f33d88395,delivered,2023-06-17 13:06:56.938251,2023-06-17 13:51:49.938251,2023-06-18 13:51:22.938251,2023-06-30,2023-06-21 09:44:05.938251,32
0248b7ad-63aa-4027-bdda-8df2adc79fc4,shipped,2022-11-26 17:45:57.411548,2022-11-27 13:30:46.411548,2022-11-28 23:21:04.411548,2022-12-09,,24
3c53084c-713e-4ca4-b703-bc30886b3541,shipped,2022-02-25 02:28:35.470771,2022-02-27 08:47:09.470771,2022-02-28 18:40:05.470771,2022-03-09,,96
0a2dee90-b18c-4b48-8b32-fb777d234554,shipped,2023-09-19 11:09:03.351813,2023-09-21 15:16:12.351813,2023-09-22 14:57:58.351813,2023-09-30,,97
b114ab96-9770-466b-aca2-21cec73f33ee,delivered,2022-11-02 04:57:02.521095,2022-11-02 23:28:35.521095,2022-11-04 15:34:42.521095,2022-11-09,2022-11-09 12:57:41.521095,47
4a54863b-633a-4846-8a9f-39fbfc425cff,delivered,2023-06-22 04:50:10.737545,2023-06-24 17:00:13.737545,2023-06-25 03:19:06.737545,2023-07-03,2023-06-26 11:19:50.737545,47
b09d0edf-f6f4-491b-8123-a49df1e2be2e,delivered,2023-06-03 07:23:50.228761,2023-06-05 13:37:17.228761,2023-06-06 05:25:28.228761,2023-06-12,2023-06-10 10:25:35.228761,39
e374b259-e90c-4807-bef0-018ea50500bf,delivered,2022-05-07 19:20:50.183711,2022-05-09 05:52:35.183711,2022-05-10 21:23:32.183711,2022-05-18,2022-05-12 23:53:23.183711,27
0b0cded5-fdf4-46ad-b74e-b8bc3d6313b6,delivered,2022-06-06 14:47:09.644995,2022-06-07 19:35:37.644995,2022-06-08 03:43:35.644995,2022-06-14,2022-06-09 13:58:09.644995,48
0966b703-de9e-4e0a-992a-a100451e73d2,delivered,2023-06-04 00:23:27.108400,2023-06-06 18:04:09.108400,2023-06-07 05:35:39.108400,2023-06-11,2023-06-09 18:46:40.108400,79
f0d13fb7-e550-4391-91fb-59aa63c6bcf6,delivered,2023-02-06 03:17:12.183202,2023-02-06 21:35:10.183202,2023-02-08 18:27:31.183202,2023-02-15,2023-02-12 01:04:35.183202,96
517d3f96-eacc-456e-9ea7-f2245d661fb4,delivered,2022-04-30 20:17:42.220298,2022-05-03 18:04:52.220298,2022-05-04 16:36:00.220298,2022-05-07,2022-05-08 08:49:38.220298,25
c78a918a-9052-4272-a369-a9e95a9ae414,shipped,2022-08-20 19:50:43.024743,2022-08-21 12:02:55.024743,2022-08-21 20:55:29.024743,2022-09-02,,70
d496c2f4-c54b-4686-8151-9f4eb07301da,delivered,2022-01-08 22:34:21.125142,2022-01-11 10:57:40.125142,2022-01-12 11:15:03.125142,2022-01-19,2022-01-14 14:41:32.125142,97
a6f13a28-3645-46ae-a376-d9584d734a03,delivered,2022-11-26 20:24:57.193180,2022-11-27 07:54:28.193180,2022-11-28 12:59:21.193180,2022-12-09,2022-11-30 20:24:27.193180,14
3eac4886-9b33-4b6f-b11b-35097cf8d4e4,delivered,2022-09-28 09:25:10.785565,2022-09-29 18:43:28.785565,2022-10-01 10:47:48.785565,2022-10-10,2022-10-04 14:38:12.785565,56
97707a57-b7d5-44dc-a626-2717601b001b,delivered,2022-05-11 18:02:51.388830,2022-05-11 18:51:08.388830,2022-05-12 23:15:02.388830,2022-05-19,2022-05-16 06:16:01.388830,35
7ece9685-f60b-4bba-956f-d141f3888dca,delivered,2022-07-13 08:54:13.552297,2022-07-15 13:34:20.552297,2022-07-16 02:59:31.552297,2022-07-24,2022-07-20 16:45:33.552297,12
ac5f13ca-02aa-4fa1-8e73-d8af7e431918,shipped,2022-08-15 05:34:51.427589,2022-08-15 11:36:16.427589,2022-08-17 08:20:28.427589,2022-08-25,,79
5f625119-2b21-4e8e-b955-27569cf64995,processing,2023-08-17 19:18:25.596168,2023-08-19 22:20:08.596168,,2023-08-24,,25
d135e304-b0c8-4843-886e-36efefba8a95,delivered,2022-10-27 09:37:17.794887,2022-10-28 16:43:03.794887,2022-10-29 12:53:13.794887,2022-11-03,2022-11-01 19:35:08.794887,18
cbb77987-391d-46b1-ba5c-52d1b55cd480,delivered,2023-07-27 08:01:06.970227,2023-07-27 16:08:33.970227,2023-07-28 17:50:44.970227,2023-08-07,2023-07-30 02:09:28.970227,30
806cdb1c-4987-468e-83ad-a03d73b709be,delivered,2023-09-28 04:43:11.463536,2023-09-29 23:48:52.463536,2023-10-01 14:24:32.463536,2023-10-05,2023-10-05 04:45:15.463536,82
4628f92a-e28a-44fc-bd74-86eabde9fa4c,shipped,2023-03-29 09:13:34.831991,2023-03-30 20:44:29.831991,2023-03-31 16:11:55.831991,2023-04-09,,40
98ac77e7-69b7-43e0-9311-aaa2b535783f,delivered,2022-09-19 04:26:10.350765,2022-09-19 05:54:45.350765,2022-09-20 04:41:04.350765,2022-10-03,2022-09-22 05:52:52.350765,42
fd65ca32-4882-4d19-9f82-80a3f12f64ff,delivered,2023-04-24 16:18:02.404555,2023-04-26 06:03:02.404555,2023-04-27 10:22:53.404555,2023-05-01,2023-05-01 22:45:58.404555,73
6038ea85-2351-442d-ad1b-87449367e417,out_of_stock,2022-10-14 22:04:40.319967,2022-10-16 03:33:16.319967,,2022-10-24,,38
8a31256f-cf64-448b-982a-e8a381c1ec26,delivered,2022-03-31 16:00:26.502655,2022-04-01 19:57:41.502655,2022-04-03 09:18:01.502655,2022-04-13,2022-04-05 21:59:28.502655,9
d743693c-eb82-4e92-9b01-a007d89ca53c,delivered,2022-05-03 21:42:25.936532,2022-05-06 15:41:29.936532,2022-05-07 10:48:29.936532,2022-05-11,2022-05-11 11:38:37.936532,11
71ee081a-0912-4a46-aa88-da792c3f55ee,delivered,2022-06-13 02:42:31.395032,2022-06-13 22:19:16.395032,2022-06-15 15:33:02.395032,2022-06-24,2022-06-19 05:51:18.395032,67
be69a4f7-b38b-43c7-ae62-1ff4a2244650,delivered,2022-09-03 19:02:21.387549,2022-09-06 11:51:16.387549,2022-09-08 10:41:15.387549,2022-09-16,2022-09-10 12:10:49.387549,78
bf026413-10c2-4d44-b2ce-e49db15f15d4,delivered,2022-09-26 18:47:54.502165,2022-09-28 13:21:49.502165,2022-09-29 15:32:07.502165,2022-10-08,2022-10-02 17:27:55.502165,70
7dd14bee-677a-4996-84b1-f5407d6738fb,delivered,2022-02-22 19:29:01.131424,2022-02-24 23:26:44.131424,2022-02-26 15:42:37.131424,2022-03-04,2022-03-01 13:10:40.131424,79
1b52bfae-c271-4ee1-a607-074e60237b10,delivered,2023-10-03 11:29:27.841451,2023-10-05 10:24:35.841451,2023-10-05 21:11:04.841451,2023-10-13,2023-10-08 23:02:59.841451,41
3d9a2e29-74a8-4b22-b47a-1c683630d5da,delivered,2023-01-21 03:56:31.974821,2023-01-22 01:54:12.974821,2023-01-23 17:42:20.974821,2023-02-01,2023-01-26 09:17:54.974821,7
293371bc-8729-4f12-a7df-87bfc36e2b3d,delivered,2023-10-18 14:19:00.908870,2023-10-20 03:49:34.908870,2023-10-20 22:25:35.908870,2023-11-01,2023-10-22 09:43:08.908870,98
562a6951-f658-4df2-8f30-1415d3823e11,delivered,2023-04-12 13:57:51.817841,2023-04-14 06:28:37.817841,2023-04-15 19:19:24.817841,2023-04-23,2023-04-19 19:00:47.817841,48
badb456c-69b8-49e3-a2b1-a0c04f81fffb,delivered,2023-05-22 09:13:27.948873,2023-05-25 08:49:54.948873,2023-05-26 07:39:59.948873,2023-05-29,2023-05-28 09:37:27.948873,71
8550da96-76c2-4e35-9648-6656587ff118,out_of_stock,2022-05-18 16:29:47.097854,2022-05-20 04:25:21.097854,,2022-05-25,,4
97b365b1-860b-4333-989b-150b135834a7,delivered,2022-10-25 00:32:39.325262,2022-10-27 22:23:24.325262,2022-10-29 14:43:21.325262,2022-11-05,2022-11-01 02:18:17.325262,4
18a5c6b7-c2cf-4e6c-85e8-9680c7a4ff73,shipped,2022-01-17 00:27:03.130052,2022-01-17 14:53:54.130052,2022-01-19 06:38:20.130052,2022-01-27,,58
aa9bf7e0-3d24-42d7-9fed-b3b3b579d4b6,shipped,2022-05-06 19:08:19.017680,2022-05-09 08:21:10.017680,2022-05-10 23:26:10.017680,2022-05-19,,19
458cc147-3a96-4e38-8052-273ce115b196,delivered,2023-06-13 18:10:31.799240,2023-06-13 18:27:54.799240,2023-06-15 08:07:30.799240,2023-06-22,2023-06-17 21:05:38.799240,59
659ae3c6-ae0e-4cda-9473-8d25400d7c3f,delivered,2023-03-22 17:20:17.070108,2023-03-25 01:02:56.070108,2023-03-26 22:28:02.070108,2023-04-01,2023-03-29 22:13:18.070108,53
2f22eb35-cb40-4f7a-a72b-57aafa1bd423,delivered,2022-06-21 12:48:39.706728,2022-06-23 20:16:14.706728,2022-06-24 09:17:40.706728,2022-06-29,2022-06-28 09:02:03.706728,55
eeda64e7-e80e-4bb9-9f9c-944d6bd4ab83,delivered,2022-03-13 10:28:54.354551,2022-03-14 00:39:25.354551,2022-03-14 15:32:01.354551,2022-03-24,2022-03-19 09:19:40.354551,11
3209f5f7-9705-49a2-94bf-3a8a1bb0a94e,delivered,2022-09-08 19:27:05.669148,2022-09-09 23:20:24.669148,2022-09-11 11:55:20.669148,2022-09-17,2022-09-14 00:41:05.669148,83
00a90b43-df14-4326-9e1d-22c0d50be467,delivered,2022-11-02 17:58:31.978097,2022-11-03 03:12:24.978097,2022-11-03 13:08:34.978097,2022-11-13,2022-11-07 08:27:45.978097,27
9ad1f62f-e5ec-435a-87b0-a0995ca697c6,shipped,2023-11-28 10:10:01.588402,2023-11-29 04:01:09.588402,2023-11-29 15:16:19.588402,2023-12-11,,34
96203331-a448-4403-978c-428a0c2ac46e,delivered,2023-06-08 06:19:02.956281,2023-06-10 04:23:55.956281,2023-06-11 07:24:17.956281,2023-06-21,2023-06-14 20:54:34.956281,50
8663f149-38d8-42e3-b2ec-c7b50f9f5dcb,shipped,2023-12-11 05:09:25.232649,2023-12-11 14:17:22.232649,2023-12-13 11:58:13.232649,2023-12-20,,77
c5bf10ac-155c-4678-b423-85eff9ad38c5,delivered,2022-04-11 18:50:27.465571,2022-04-14 03:53:43.465571,2022-04-15 08:32:36.465571,2022-04-23,2022-04-18 10:21:55.465571,23
8d1781bf-2c53-4e25-81f7-af80e87d0279,delivered,2023-06-07 11:51:49.696320,2023-06-08 03:38:40.696320,2023-06-08 22:03:56.696320,2023-06-17,2023-06-13 17:10:34.696320,97
654b82f7-f2d0-46d3-8eef-30633064bfb4,delivered,2022-09-22 01:12:25.346775,2022-09-22 23:42:29.346775,2022-09-23 13:19:48.346775,2022-10-01,2022-09-27 16:55:09.346775,94
0cd93bdd-6d4b-44fc-930a-f780be196f30,delivered,2023-04-12 01:34:43.914708,2023-04-12 09:34:58.914708,2023-04-13 10:59:50.914708,2023-04-25,2023-04-18 05:06:51.914708,87
bffa6904-ab71-4ff7-a4c1-59eb00135efe,delivered,2023-04-21 03:46:09.420513,2023-04-21 22:32:13.420513,2023-04-23 12:43:47.420513,2023-05-04,2023-04-25 18:47:10.420513,90
96b388ed-344f-45c3-b26d-f3d56a71b6e6,delivered,2023-12-07 09:55:11.092045,2023-12-08 14:06:14.092045,2023-12-09 07:14:58.092045,2023-12-14,2023-12-11 08:19:07.092045,36
d25d3150-e99a-46c4-a405-f423bd9ec2a4,delivered,2022-07-31 14:48:56.015156,2022-08-01 06:53:53.015156,2022-08-02 17:26:28.015156,2022-08-10,2022-08-04 04:09:29.015156,62
c9e2fede-1899-44b6-897f-b4ad5691b940,delivered,2023-06-09 04:04:08.314677,2023-06-11 06:23:38.314677,2023-06-13 03:30:49.314677,2023-06-17,2023-06-17 20:23:31.314677,49
4292eadc-8c95-4535-887c-5e21418d7155,delivered,2022-05-21 03:00:53.226513,2022-05-22 17:59:18.226513,2022-05-23 21:56:26.226513,2022-05-28,2022-05-28 10:59:32.226513,25
5719e958-05e5-4d67-b0c1-233a6d4a9cbe,shipped,2023-12-08 07:29:35.899321,2023-12-09 21:23:03.899321,2023-12-10 19:30:06.899321,2023-12-16,,47
82d81f13-5547-4666-9b2c-40f7fb36a73a,delivered,2022-11-10 05:29:52.737257,2022-11-12 09:10:55.737257,2022-11-13 06:51:06.737257,2022-11-17,2022-11-17 05:10:36.737257,81
d980e3f2-7594-4cc5-a82e-3bc033727aba,shipped,2023-07-14 03:07:02.728897,2023-07-14 15:41:39.728897,2023-07-15 01:21:01.728897,2023-07-23,,97
f8bc5ca9-8c02-4232-beab-b38123b131d6,delivered,2023-02-06 03:50:03.356156,2023-02-06 05:43:30.356156,2023-02-07 17:09:57.356156,2023-02-14,2023-02-09 04:04:27.356156,34
9387aa3d-7650-4026-9a89-c5c5aca1f513,delivered,2023-04-25 11:12:08.763057,2023-04-26 00:16:22.763057,2023-04-26 13:43:02.763057,2023-05-08,2023-04-29 23:23:54.763057,83
939b6b3f-fe80-41e7-9551-91890a882e21,out_of_stock,2023-11-26 23:48:56.769219,2023-11-28 11:10:08.769219,,2023-12-09,,41
0410cca9-0225-41da-b63a-17194622108e,delivered,2023-03-26 09:12:01.072359,2023-03-28 22:05:37.072359,2023-03-30 11:22:40.072359,2023-04-09,2023-04-04 01:43:52.072359,36
7a37c489-fff5-4a9b-94a1-5bade445f29d,delivered,2022-04-24 04:27:27.187926,2022-04-24 18:20:28.187926,2022-04-26 17:04:49.187926,2022-05-06,2022-04-29 08:08:38.187926,93
8a2c07b7-065f-42c3-98b9-ad9cd9f53016,delivered,2023-02-13 01:11:34.875134,2023-02-13 04:02:46.875134,2023-02-13 16:05:53.875134,2023-02-26,2023-02-16 14:23:18.875134,53
b9f01ef7-7206-46c4-849f-2e66195b7865,delivered,2023-10-06 08:54:22.252788,2023-10-08 09:54:32.252788,2023-10-10 06:23:07.252788,2023-10-20,2023-10-14 03:18:26.252788,75
04379064-0918-4496-a3ba-2799985156fd,delivered,2023-11-25 15:07:48.725592,2023-11-27 21:42:36.725592,2023-11-28 14:49:14.725592,2023-12-07,2023-11-30 07:50:57.725592,57
76731ff3-8131-437c-bfe2-3a90d5fd6cd8,delivered,2022-07-01 22:02:09.365082,2022-07-02 14:55:48.365082,2022-07-04 07:44:47.365082,2022-07-10,2022-07-06 01:55:42.365082,57
35eef1f4-ef2e-4f19-a595-842502960557,shipped,2022-10-12 10:37:27.977845,2022-10-14 06:48:20.977845,2022-10-15 09:26:51.977845,2022-10-23,,67
9e1fcdaa-a289-4b98-817e-e461a27a75f6,delivered,2023-03-10 08:41:14.944607,2023-03-13 08:09:30.944607,2023-03-15 01:44:55.944607,2023-03-20,2023-03-17 23:44:57.944607,15
957738f3-db22-4d91-a9d7-ce8fa4f9b167,delivered,2023-09-06 22:00:20.291318,2023-09-09 03:34:52.291318,2023-09-10 15:45:48.291318,2023-09-19,2023-09-15 09:38:07.291318,26
7b261ec5-a6db-491c-b2b7-eb940440d852,delivered,2022-11-05 04:33:26.870956,2022-11-06 23:20:02.870956,2022-11-08 06:48:32.870956,2022-11-18,2022-11-11 00:32:19.870956,79
f12d66fe-ba74-4246-a571-a50a6829ddb9,shipped,2023-10-09 05:22:40.064420,2023-10-10 11:23:57.064420,2023-10-12 07:15:42.064420,2023-10-23,,95
c9d0a5ef-87b9-4cb1-9266-3a88890d80a7,delivered,2023-01-29 00:57:52.609069,2023-01-29 03:11:36.609069,2023-01-30 08:29:39.609069,2023-02-08,2023-02-01 16:21:54.609069,12
caf98130-beda-4cb8-a209-303371059589,delivered,2023-05-16 13:24:36.176081,2023-05-17 13:49:47.176081,2023-05-19 06:17:06.176081,2023-05-26,2023-05-21 13:00:48.176081,80
e373b97e-a286-43c9-89d0-ccd67e9e76da,shipped,2023-09-26 15:03:51.751064,2023-09-28 10:13:54.751064,2023-09-30 08:38:15.751064,2023-10-09,,58
9575ddea-c87a-495d-aae8-c3a8e837c65f,delivered,2022-05-31 19:12:24.174415,2022-06-01 12:00:20.174415,2022-06-02 20:10:13.174415,2022-06-14,2022-06-07 00:38:05.174415,65
a21b9000-5c0d-42bf-84c9-fcf08bb94846,delivered,2022-05-06 01:09:12.441474,2022-05-08 01:35:18.441474,2022-05-09 08:41:32.441474,2022-05-18,2022-05-13 12:46:49.441474,75
dcd16eb9-9eb6-4a9d-bd33-a5deefae92c4,cancelled,2023-06-03 01:29:15.528315,2023-06-03 22:45:31.528315,2023-06-05 18:07:52.528315,2023-06-11,,44
93ca3f73-0f29-4458-8b13-d2cfb68d9e61,delivered,2023-03-07 02:53:48.964491,2023-03-08 21:23:45.964491,2023-03-10 02:39:23.964491,2023-03-21,2023-03-13 09:04:38.964491,86
1886d67a-0fe9-4181-b23d-32f95d82bb3c,shipped,2023-08-28 18:37:44.524152,2023-08-30 01:44:10.524152,2023-08-31 00:19:01.524152,2023-09-06,,82
1a0b5fe8-7aaa-4e08-9af9-cf12e9abe94c,delivered,2023-12-16 02:07:50.032540,2023-12-16 05:05:17.032540,2023-12-17 08:40:12.032540,2023-12-29,2023-12-19 17:14:15.032540,9
ff72bb73-4254-45f9-8c18-f8ed2671f7ee,delivered,2023-04-01 08:59:57.193887,2023-04-04 05:37:03.193887,2023-04-06 00:54:07.193887,2023-04-09,2023-04-09 13:13:31.193887,63
2f2c800f-f351-4380-b6ba-155db0d2dc27,delivered,2022-05-28 12:51:20.257064,2022-05-30 09:08:28.257064,2022-05-31 07:10:46.257064,2022-06-04,2022-06-04 20:57:43.257064,9
7e20e705-979c-4c27-ac1c-0c3bc8a2ae40,shipped,2023-09-07 13:48:14.180192,2023-09-10 06:17:19.180192,2023-09-11 05:34:44.180192,2023-09-17,,39
7800cf61-b954-45b6-962d-1604c0532e9d,delivered,2023-09-27 01:33:44.363971,2023-09-27 18:50:39.363971,2023-09-28 08:06:00.363971,2023-10-11,2023-10-02 03:14:33.363971,85
9533d1ac-ab30-48c8-93b8-cfb9eb60b5df,out_of_stock,2023-12-20 20:01:40.735522,2023-12-22 01:45:04.735522,,2023-12-30,,26
df0afcdf-a098-4d56-9ccd-87e6448f18a7,delivered,2023-09-06 00:29:26.446112,2023-09-06 21:15:08.446112,2023-09-07 07:58:08.446112,2023-09-13,2023-09-09 15:54:04.446112,47
8f57d756-868d-4e1d-8736-3dacf2fa6a2a,shipped,2023-09-11 07:36:10.681173,2023-09-13 14:56:07.681173,2023-09-15 03:55:08.681173,2023-09-25,,58
8c284586-f2d4-425e-99dc-a0e616658820,delivered,2022-03-05 00:18:49.416246,2022-03-06 15:55:44.416246,2022-03-08 05:58:16.416246,2022-03-14,2022-03-10 11:10:50.416246,28
0331bd9b-ec1d-49b7-b9cf-d1ff1be60928,delivered,2023-08-23 12:48:59.316853,2023-08-24 10:06:24.316853,2023-08-25 18:14:24.316853,2023-09-06,2023-08-26 22:36:16.316853,53
196f2e89-9535-40c6-8daa-a684eef05b89,delivered,2022-11-15 00:01:00.850472,2022-11-17 09:59:36.850472,2022-11-18 23:36:14.850472,2022-11-27,2022-11-22 11:42:23.850472,38
43222043-19bb-4a8a-9106-0de1856f94e7,cancelled,2022-02-01 09:02:35.893754,2022-02-01 21:21:06.893754,2022-02-02 12:17:13.893754,2022-02-12,,90
428d1bc2-ebd6-4247-90ad-b7592cd0457d,delivered,2022-02-20 07:39:32.272807,2022-02-22 03:10:29.272807,2022-02-23 18:03:48.272807,2022-03-06,2022-02-28 02:28:27.272807,17
5b01aa8a-527d-4f49-8601-3fd169b509a9,delivered,2023-03-08 04:00:00.889545,2023-03-10 11:44:26.889545,2023-03-11 21:51:04.889545,2023-03-18,2023-03-15 19:51:33.889545,41
321ac62e-4471-4192-b914-8eb3f994f3cc,delivered,2022-03-18 16:30:52.192671,2022-03-19 04:01:41.192671,2022-03-20 02:46:25.192671,2022-03-26,2022-03-23 10:17:17.192671,80
96967484-b265-4cfb-a2cc-8133b0b9fe2f,delivered,2023-05-13 05:04:21.761037,2023-05-14 00:24:04.761037,2023-05-15 13:09:31.761037,2023-05-26,2023-05-20 08:56:45.761037,46
6eee08fb-2ab2-4de3-a076-1265272cd59a,shipped,2023-06-12 20:38:44.607274,2023-06-14 07:38:09.607274,2023-06-15 18:17:45.607274,2023-06-25,,71
07cb4766-7a9a-417a-8a93-4f0a6b1ef949,delivered,2022-12-28 11:21:20.295217,2022-12-29 17:01:45.295217,2022-12-31 04:34:43.295217,2023-01-08,2023-01-04 21:10:04.295217,61
830cbee0-a754-4411-bbcc-ed0202574c48,delivered,2023-10-06 02:05:54.011979,2023-10-06 11:28:56.011979,2023-10-07 08:20:14.011979,2023-10-13,2023-10-12 02:34:30.011979,23
03773482-deaa-49b1-958b-4e2925fa5ed1,delivered,2023-12-01 10:18:22.521362,2023-12-03 01:22:34.521362,2023-12-04 19:06:02.521362,2023-12-10,2023-12-06 20:22:43.521362,5
12cc17c2-6270-4c82-a231-1d709d9c9520,delivered,2022-11-06 03:24:45.364969,2022-11-07 14:21:18.364969,2022-11-08 09:22:47.364969,2022-11-15,2022-11-12 14:45:56.364969,1
cdd9ac7a-4b9d-4d15-bfbd-efd7470cbae3,out_of_stock,2023-05-01 10:46:31.007701,2023-05-03 20:01:54.007701,,2023-05-15,,27
d44e8396-69c1-4006-973d-f17443b0cc59,delivered,2022-05-23 02:24:07.094602,2022-05-25 16:43:08.094602,2022-05-26 14:58:52.094602,2022-06-04,2022-05-28 22:00:07.094602,68
5c61992e-8afc-4e05-beb9-589e250fd83e,delivered,2022-03-30 18:49:31.717040,2022-03-31 18:06:32.717040,2022-04-01 03:42:43.717040,2022-04-10,2022-04-06 00:47:48.717040,12
b19e1566-fd12-4e7c-8a98-60424809f53c,delivered,2023-06-05 08:53:55.241167,2023-06-06 19:56:22.241167,2023-06-08 14:30:19.241167,2023-06-12,2023-06-11 23:22:50.241167,7
f8743ac0-f612-44a3-b9b8-2c68a41195f8,shipped,2022-10-25 05:00:16.933751,2022-10-26 11:48:45.933751,2022-10-28 03:32:29.933751,2022-11-08,,4
3e71e9cc-8a3d-43bf-95dd-491af1e4710a,delivered,2022-04-21 16:20:54.973933,2022-04-21 22:10:32.973933,2022-04-22 10:09:34.973933,2022-05-01,2022-04-25 18:03:35.973933,35
ef258dcc-b6b7-4e39-b510-0faa18fca523,delivered,2023-12-18 18:14:08.468485,2023-12-19 19:06:19.468485,2023-12-20 19:02:28.468485,2023-12-26,2023-12-23 08:39:02.468485,26
355efd64-4913-4800-8817-81de690e2b2b,delivered,2022-09-30 04:16:10.279162,2022-09-30 23:14:01.279162,2022-10-02 13:07:18.279162,2022-10-07,2022-10-05 07:32:34.279162,37
91acb102-1afb-492e-91a8-05e1737025d5,delivered,2022-07-11 00:28:19.328015,2022-07-13 08:16:36.328015,2022-07-14 17:10:59.328015,2022-07-19,2022-07-16 15:29:18.328015,92
8124fe83-f729-4af8-a286-1254b2bec36a,delivered,2022-11-12 00:17:20.982216,2022-11-12 05:55:51.982216,2022-11-13 10:05:59.982216,2022-11-22,2022-11-15 20:55:56.982216,93
b4bca256-441c-44e9-a1a8-8484b87ab28c,delivered,2022-07-31 00:46:26.631326,2022-08-01 21:47:22.631326,2022-08-03 00:42:11.631326,2022-08-09,2022-08-07 01:04:25.631326,21
4d25e72c-8a45-4030-bf15-b8a68f9f0872,delivered,2022-01-07 12:56:45.969494,2022-01-09 14:41:36.969494,2022-01-11 14:01:53.969494,2022-01-21,2022-01-12 20:11:28.969494,61
5d61836b-c8a0-4f27-84b6-35a14e7d56e3,delivered,2022-06-02 07:06:14.838062,2022-06-04 17:02:35.838062,2022-06-06 11:31:55.838062,2022-06-11,2022-06-08 17:15:42.838062,92
60259b62-87b7-46ad-9847-bfae78eb3aef,shipped,2023-12-03 16:56:48.852438,2023-12-05 00:44:44.852438,2023-12-06 04:28:19.852438,2023-12-13,,20
6d74c53e-e09c-480c-b084-e8b03f431f3b,delivered,2022-12-29 01:27:25.870497,2022-12-30 07:30:30.870497,2022-12-31 03:58:22.870497,2023-01-10,2023-01-04 00:42:01.870497,48
03746480-3d1d-4a3f-a142-e56268ee848d,delivered,2022-12-16 03:09:49.027257,2022-12-17 13:33:51.027257,2022-12-19 01:32:49.027257,2022-12-28,2022-12-20 11:16:27.027257,58
4fd5b9ea-3177-4693-9cbc-ab5e85e00372,delivered,2022-03-10 19:16:13.090538,2022-03-12 02:04:21.090538,2022-03-13 22:21:50.090538,2022-03-21,2022-03-16 22:57:02.090538,81
f792a257-be44-4dc0-887f-4684a41ec9c7,delivered,2022-08-04 03:34:27.060741,2022-08-04 15:37:14.060741,2022-08-05 01:10:45.060741,2022-08-11,2022-08-09 05:47:52.060741,56
07972daf-129b-4426-a07b-ca222bd61718,shipped,2022-01-11 08:11:30.596334,2022-01-12 08:40:21.596334,2022-01-13 08:31:42.596334,2022-01-20,,2
624afb7e-5105-4ad3-a542-92fa8a316a01,delivered,2023-09-29 20:56:55.146792,2023-10-01 07:04:09.146792,2023-10-02 14:19:43.146792,2023-10-08,2023-10-04 17:12:41.146792,82
a3b7bf54-02e2-4c87-bef7-358a6d5be4dd,shipped,2022-12-28 02:40:25.386254,2022-12-29 13:00:03.386254,2022-12-30 14:51:08.386254,2023-01-06,,10
